,,,Spreadsheet Map,,,,,,,,,,,,,,
,의류,"clothing, clothes (slightly more formal word)",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,점퍼,"jacket, windbreaker (would def be cold when you wear this/closer to street wear?)",,,,,,,,,,,,,,,
,잠바,"jacket, jumper (includes varsity letterman jackets)",,,,,,,,,,,,,,,
,재킷,jacket (lighter/might be closer to high fashion styles),,,,,,,,,,,,,,,
,자켓,jacket (closer to a suit),,,,,,,,,,,,,,,
,코트,coat (like a trenchcoat),,,,,,,,,,,,,,,
,외투,overcoat (seems bigger/not that common),,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,남방,"shirt (casual); southern side, southern region",,,,,,,,,,,,,,,
,와이셔츠,dress shirt (white shirt),,,,,,,,,,,,,,,
,티셔츠,t-shirt,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,핸드백,"handbag, purse",,,,,,,,,,,,,,,
,가방,bag,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,허리띠,belt,,,,,,,,,,,,,,,
,벨트,belt (load/more common),,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,상태,"condition, state",,,,,,,,,,,,,,,
,상황,"situation, state of things, circumstances, condition",,,,,,,,,,,,,,,
,경우,"case, circumstances, scenario; reasonable",,,,,,,,,,,,,,,
,사례,"case, instance, precedent, example (instance of previous occurrence); reward, compensation",,,,,,,,,,,,,,,
,현상,"the present situation, phenomenon, existing circumstances, status quo; develop, have something developed; reward, bounty, prize",,,,,,,,,,,,,,,
,처지,"(one's) position, circumstances, situation (usually negative/bad situations)",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,장소,"place, spot, location (where something happens)",,,,,,,,,,,,,,,
,현장,"the actual spot, scene (of action), site; field",,,,,,,,,,,,,,,
,곳,place,,,,,,,,,,,,,,,
,군데,"(counter for places) place, spot, point",,,,,,,,,,,,,,,
,데,"spot, place, location; feature, aspect, part",,,,,,,,,,,,,,,
,제자리,"the proper place, the original place, same place, square one, normal",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,위치,"position, location; situation",,,,,,,,,,,,,,,
,입장,"position, stance, situation; admission",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,주소,"address, residence",,,,,*don't confuse with 들어내다*,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,예,"example; yes; here, this",,,,,,,,,,,,,,,
,보기,example; view,,,,,,,,,,,,,,,
,이를테면,"for instance, so to speak, for example, such as (translations seem awkward)",,,,,,,,,,,,,,,
,데모,demonstration (like a protest); demo (testing something new or demonstrating how to use/do something),,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,항의,"protest (raise an objection to something), complaint",,,,,,,,,,,,,,,
,시위,"demonstration, protest (express an opinion/show power to threaten someone into acknowledging something); bowstring",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,모친,mother (most polite),,,,,,,,,,,,,,,
,어머니,mother,,,,,,,,,,,,,,,
,엄마,mom,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,정원,"garden; capacity, limit, maximum number of people",,,,,,,,,,,,,,,
,마당,"yard, garden",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,한편,"same side, one side; meanwhile, on the other hand",,,,,,,,,,,,,,,
,한쪽,"one side, one way, one part",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,멀리,"far, far away",,,,,,,,,,,,,,,
,멀다,멀어요,멀었어요,멀 거예요,"to be far, distant",,,,,,,,,,,,
,멀어지다,"to grow apart, drift apart, recede, become alienated",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,코멘트,"comment, remark",,,,,,,,,,,,,,,
,메시지,message,,,,,,,,,,,,,,,
,댓글,comment,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,고민,"worry, trouble, concern (inner)",,,,,,,,,,,,,,,
,걱정하다,"to worry, care for, be concerned (about) (outward)",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,제목,"title, name",,,,,,,,,,,,,,,
,이름,name,,,,,,,,,,,,,,,
,호칭,"title, name, address",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,주먹,"fist, punch; handful; violence; gang",,,,,,,,,,,,,,,
,폭력,"violence, force",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,끔찍하다,"to be terrible, horrible, awful, horrific",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,지독하다,"to be viscious, spiteful; awful, terrible, severe, overpowering; persistent",,,,,,,,,,,,,,,
,심하다,"to be heavy, severe, harsh, violent, intense, (to be much)",,,,,감동이다,,,,,,,,,,
,사납다,"to be wild, fierce, violent, rough (personality or inanimates); harsh, unlucky",,,,,,,,,,,,,,,
,모질다,"to be harsh, hard, severe (neg. context) (way of speaking, a force being, persist through difficulties) (not that common)",,,,,,,,,,,,,,,
,심각하다,"to be serious (negative), grave, severe, critical (feelings and situation)",,,,,,,,,,,,,,,
,진지하다,"to be serious, earnest (only feelings)",,,,,,,,,,,,,,,
,진지,"meal (hon. version of 밥); position, stronghold; serious",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,식사,meal; address (speech),,,,,,,,,,,,,,,
,밥,rice/food,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,지은이,"writer, author (sino/can be used as 지은이 [name])",,,,,,,,,,,,,,,
,작가,author,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,떠들다,"to make a noise, speak loudly, be noisy; spread (talk about something); insist",,,,,,,,,,,,,,,
,시끄럽다,시끄러워요,시끄웠어요,시끄러울 거예요,"to be noisy, loud, chaotic",,,,,,,,,,,,
,요란하다,"to be noisy, loud, bustling; make a scene; be flashy (getting people's attention)",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,몰래,"secretly, in secret, stealthily",,,,,,,,,,,,,,,
,비밀,secret,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,부치다,"to mail, ship, send; fry; put (something to a vote); be beyond one's capability; cultivate",,,,,,,,,,,,,,,
,보내다,보내요,보냈어요,보낼 거예요,to send; pass (spend) time,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,문자,"letters, characters, alphabet, writing system; big words; text message",,,,,,,,,,,,,,,
,글자,"letter, characters (of a language)",,,,,,,,,,,,,,,
,자,"ruler (triangle, square, t-square etc); letter, character; line; the Korean foot; man, person",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,길,"street, road; way (as in someone's way?)",,,,,,,,,,,,,,,
,큰길,main road,,,,,,,,,,,,,,,
,거리,"distance; street, road",,,,,,,,,,,,,,,
,도로,"road, street, highway, traffic lane; back (opposite direction one is going), revert; vain effort",,,,,,,,,,,,,,,
,고속도로,"expressway, highway",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,차고,garage (small),,,,,,,,,,,,,,,
,주차장,"parking lot, parking garage",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,요새,"(less common) these days, currently, recently, lately; fortress, stronghold",,,,,,,,,,,,,,,
,요즘,"(more common) recently, these days, at the moment, just now, lately",,,,,,,,,,,,,,,
,최근,"recently, the most recent; the nearest, shortest",,,,,,,,,,,,,,,
,최신,"the newest, the latest",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,방해하다,"to disturb, interrupt, obstruct, interfere (with), block",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,막다,"to block, close, keep out; stop, prevent, defend; repay",,,,,,,,,,,,,,,
,막히다,막혀요,막혔어요,막힐 거예요,"to be blocked, be stopped, clogged, closed",,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,괴롭다,"to be painful (emotional or moral), distressing",,,,,,,,,,,,,,,
,아프다,아파요,아팠어요,아플 거예요,to be (feel) hurt/sick,,,,,,,,,,,,
,편찮다,"to be unwell, sick, troubled (formal of 아프다)",,,,,,,,,,,,,,,
,앓다,"to be sick (with), suffer (from); be worried (about), troubled",,,,,,,,,,,,,,,
,아픔,"pain, ache, suffering; sorrow, grief, distress; sick",,,,,,,,,,,,,,,
,고통,"pain, suffering, agony, torture (physical or mental)",,,,,,,,,,,,,,,
,통증,"pain, ache (physical)",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,몸살,body ache (all over) (doesn't necessarily have to be a human body it can be an organization or something similar),,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,시달리다,"to suffer (from), be pestered (by), harassed (by)",,,,,,,,,,,,,,,
,괴롭히다,"to harass, annoy, trouble",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,귀찮다,"to be bothersome, a nuisance, feel annoyed (don't have to be in a bad mood)",,,,,,,,,,,,,,,
,짜증,"irritation (at/with), annoyance",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,골탕 먹다,"to suffer a big loss, be cheated (?idiom? eat trouble)",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,잘못되다,잘못돼요,잘못됐어요,잘못될 거예요,to go wrong,,,,,,,,,,,,
,실패하다,"to fail, go wrong, be unsuccessful",,,,,,,,,,,,,,,
,탈락하다,"to drop out, be eliminated, fail, be excluded (from a range)",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,자료,"materials, data",,,,,,,,,,,,,,,
,재료,"material, raw material, ingredient",,,,,,,,,,,,,,,
,물질,"matter, substance, material (closer to the scientific version); wealth, property",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,웃음,"laughter, laugh, giggle, smile",,,,,,,,,,,,,,,
,미소,smile,,,,,,,,,,,,,,,
,웃다,웃어요,웃었어요,웃을 거예요,"to laugh, smile",,,,,,,,,,,,
,웃기다,웃겨요,웃겼어요,웃길 거예요,"to make someone laugh, be funny; be absurd",,,,,,,,,,,,
,우습다,"to be funny, amusing, ridiculous (need context to see if its funny or ridiculous (neg))",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,황당하다,"to be ridiculous, absurd, nonsensical",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,고객,"customer, client",,,,,,,,,,,,,,,
,손님,"guest, visitor; customer; passenger",,,,,,,,,,,,,,,
,단골,regular customer; favorite store,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,가요,"pop song, kpop",,,,,,,,,,,,,,,
,팝송,pop song (western),,,,,,,,,,,,,,,
,노래,song,,,,,,,,,,,,,,,
,가곡,"traditional song, classical song (old)",,,,,,,,,,,,,,,
,곡,"tune, piece of music, song (sino)",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,양보하다,"to yield, give, concede",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,고백하다,"to confess, admit",,,,,,,,,,,,,,,
,인정하다,"to admit, acknowledge, recognize, accept, concede",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,작동,operation (of a device),,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,노릇,"role (act as a role), function; job, work (can be demeaning); situation, circumstances",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,기능,"function, role; skill",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,솜씨,"skill (at/in), dexterity, ability (skill involving hands)",,,,,,,,,,,,,,,
,실력,"skill, ability, capability, talent (only tangible skills); force, strong action",,,,,,,,,,,,,,,
,기술,"skill, technique, technology; description",,,,,,,,,,,,,,,
,능력,"ability, capability, capacity (for), competence (can be used for abstract skills)",,,,,,,,,,,,,,,
,적성,aptitude (usually a type of job or career path),,,,,,,,,,,,,,,
,재능,"talent, gift (for); genius, talented",,,,,,,,,,,,,,,
,소질,"aptitude, talent (innate)",,,,,,,,,,,,,,,
,재주,"talent (for something that anyone can have with enough practice), skill, gift (for)",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,야무지다,"to be skillful, shrewed, smart, steady-handed (not common)",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,영향,"influence, effect, impact",,,,,,,,,,,,,,,
,결과,"result, outcome, consequence, effect",,,,,,,,,,,,,,,
,효과,"effect, efficiency, effectiveness",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,성적,"grade, mark, results; sexual",,,,,,,,,,,,,,,
,점수,"score, mark, grade; the number of items",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,만남,meeting (2 or more parties coming together),,,,,,,,,,,,,,,
,모임,"meeting, gathering, get-together; group, association",,,,,,,,,,,,,,,
,회의," (business) meeting, conference; doubt (about), skepticism",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,온도,(general) temperature,,,,,,,,,,,,,,,
,기온,temperature (atmosphere),,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,마련하다,"(bigger) to prepare, arrange, provide; figure out",,,,,,,,,,,,,,,
,준비하다,"to prepare (common, broad usage)",,,,,,,,,,,,,,,
,같추다,"to get ready, prepare (for); be equipped (with), be equipped to do something; have, possess, meet/satisfy",,,,,,,,,,,,,,,
,예습,"preparation, rehearsal, studying in preparation for",,,,,,,,,,,,,,,
,작성하다,"to draw up (script/document etc), fill out out, prepare, fill in; set a record",,,,,,,,,,,,,,,
,정리하다,"to arrange, put in order, organize, clean up; liquidate, settle, pay off, dispose of; break up, break off",,,,,,,,,,,,,,,
,차리다,"to set, prepare; pull oneself together, regain consciousness, come to one's senses; seek, take",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,더하다,"to add (up), sum up; get worse, increase, intensify (closer to the math version/increasing)",,,,,,,,,,,,,,,
,합계,"sum, total, aggregate",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,합치다,"to combine, unite, put together, merge; add (up), total",,,,,,,,,,,,,,,
,종합,"combined, aggregated (overall, comprehensive,), integrated, synthesis, putting together relevant things together into one",,,,,,,,,,,,,,,
,통합,"combination, integration, consolidate (act of combining multiple organizations/groups)",,,,,,,,,,,,,,,
,연합,"alliance, coalition, union/united (combining groups)",,,,,,,,,,,,,,,
,통일,"unity, unify, unification (things that were split become one); standardize, concentration",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,콤비,"duo, pair",,,,,,,,,,,,,,,
,쌍,"pair, couple, double",,,,,,,,,,,,,,,
,짝,"one of a set, piece, partner, pair; spouse, mate",,,,,,,,,,,,,,,
,파트너,partner,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,독하다,"to be potent, strong; spiteful; poisonous",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,초점,focus,,,,,,,,,,,,,,,
,집중하다,"to concentrate, focus (on)",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,모으다,모아요,모았어요,모을 거예요,"to gather, collect, accumulate, save; focus, collaborate",,,,,,,,,,,,
,모이다,모여요,모였어요,모일 거예요,"to come together, assemble, gather; accumulate, be gathered, collected, attracted; be focused, concentrated",,,,,,,,,,,,
,수집하다,"to collect, gather (materials for a collection/research/purpose)",,,,,,,,,,,,,,,
,저축하다,"to save up, deposit (money, by spending frugally)",,,,,,,,,,,,,,,
,적립,"saving, accumulation, raising; put aside (money/reward points)",,,,,,,,,,,,,,,
,절약하다,"to save (control consumption), conserve, use ast little as possible (sino/but still really common)",,,,,,,,,,,,,,,
,아끼다,"to spare, save, be frugal, cut back on; value, treasure, cherish",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,예금,"deposit, savings",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,무리하다,"to overwork, overdo; be impractical, out of reach",,,,,,,,,,,,,,,
,과로,"overwork, working too much, excessive labor",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,부지런하다,"to be hardworking, diligent",,,,,,,,,,,,,,,
,열심히,"diligently, passionately",,,,,,,,,,,,,,,
,노력하다,"to make an effort, to try hard",,,,,,,,,,,,,,,
,애쓰다,"to make efforts, try hard, strive (for) (older and used for efforts toward a specific end)",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,집착,obsession,,,,,,,,,,,,,,,
,열정,passion (continuous),,,,,,,,,,,,,,,
,정열,"passion, enthusiasm (temporary)",,,,,,,,,,,,,,,
,정열적,passionate,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,굳이,"taking the trouble (to do something), persistently",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,수고하다,"to go through the trouble, work hard, make an effort",,,,,,,,,,,,,,,
,고생하다,"to suffer, have a hard time, have trouble",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,드레스,"dress, gown (fancier)",,,,,,,,,,,,,,,
,원피스,dress,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,닳다,"to wear out, run down",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,낡다,"to be old, worn, shabby; old-fashioned, outdated",,,,,,,,,,,,,,,
,늙다,"to grow old, be old; be on the decline",,,,,,,,,,,,,,,
,오래되다,오래돼요,오래됐어요,오래될 거예요,to be old (for an object),,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,신선하다,"to be fresh, new (broad)",,,,,,,,,,,,,,,
,싱싱하다,to be fresh (food),,,,,,,,,,,,,,,
*,새롭다,새로워요,새로웠어요,새로울 거예요,"to be new, fresh, original",,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,박사,doctor (phd); expert; doctorate degree,,,,,,,,,,,,,,,
,의사,"doctor, physician; intention, idea",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
*,흔들다,흔들어요,흔들었어요,흔들 거예요,"to shake, wave, swing; shake (up) (active)",,,,,,,,,,,,
,흔들리다,"to shake, sway, wave, quake; falter, waver (passive)",,,,,,,,,,,,,,,
,떨다,"to tremble, shake (something), vibrate, shiver, quiver; shake off; use all, buy all",,,,,,,,,,,,,,,
,떨리다,"to be trembling, be shaken, shiver",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,숟가락,spoon,,,,,,,,,,,,,,,
,수저,spoon and chopsticks (traditional Korean utensils),,,,,,,,,,,,,,,
,젓가락,chopsticks; mouthful,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,모범,"example, (role) model",,,,,,,,,,,,,,,
,모델,model (both meanings),,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,존경하다,"to respect, look up to, admire",,,,,,,,,,,,,,,
,존중하다,"to appreciate, respect",,,,,,,,,,,,,,,
*,고맙다,고마워요,고마웠어요,고마울 거예요,"to be thankful, grateful",,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,쓸데없다,"to be useless, unnecessary, no point to do",,,,,,,,,,,,,,,
,사소하다,"to be trivial, insignificant, minor (something is small so you don't need to worry about it)",,,,,,,,,,,,,,,
,하찮다,"to be trivial, petty, insignificant, unimportant (has a sense of superiority to the person ignoring something)",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,저렴하다,"to be cheap, inexpensive (formal)",,,,,,,,,,,,,,,
,싸다,"to be inexpensive, cheap; to wrap up, pack",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,사용하다,"to use, make use of (a tool)",,,,,,,,,,,,,,,
,이용하다,"to use (a resource), take advantage of, utilize, exploit",,,,,,,,,,,,,,,
,활용하다,"to utilize, put to practical use, apply; inflect, conjugate; decline",,,,,,,,,,,,,,,
,용법,"usage, use; direction for use, instrucion for use in a certain way",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,쓰다,써요,썼어요,쓸 거예요,to write/use,,,,,,,,,,,,
,쓰이다,"to be used, serve as; be written; be bothered (about); be employeed",,,,,,,,,,,,,,,
,쓸모있다,to be useful (colloquial),,,,,,,,,,,,,,,
,유용하다,"to be useful, helpful (more formal); valuable; misuse",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,그다지,"(not) that, not so (to an extent), not much",,,,,,,,,,,,,,,
,별로,"not much, not especially, nothing in particular",,,,,,,,,,,,,,,
,별것,"something (a thing that is not common), a rarity",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,특이하다,"to be unusual, unique, interesting, very different",,,,,,,,,,,,,,,
,유난히,"unusually, exceptionally (more common for neg. things)",,,,,,,,,,,,,,,
,드물다,"to be rare, unusual, uncommon",,,,,,,,,,,,,,,
,좀처럼,"rarely, hardly, least likely, seldom; (not) easily, lightly (this word is only used in neg statements)",,,,,,,,,,,,,,,
,불규칙,irregular,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,벌떡,"suddently, abruptly (an action after lying or sitting); on one's back",,,,,,,,,,,,,,,
,문득,"suddenly, abruptly (thoughts, ideas, memories)",,,,,,,,,,,,,,,
,갑자기,suddenly; unexpectedly,,,,,,,,,,,,,,,
,의외,"surprise, unexpected thing, an accident",,,,,,,,,,,,,,,
,깜짝,"startling, surprising, all of a sudden",,,,,,,,,,,,,,,
,뜬금없이,"out of nowhere, out of the blue, all of a sudden (spoken)",,,,,,,,,,,,,,,
,느닷없이,"suddenly, abruptly, out of nowhere (not common)",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,놀라다,놀라요,놀랐어요,놀랄 거예요,"to be surprised, astonished, startled (verb)",,,,,,,,,,,,
,놀랍다,"to be surprising, startling; wonderful, marvelous (adj) (something is surprising)",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,풀,"grass; glue; spirit, heart; pool",,,,,,,,,,,,,,,
,잔디,"grass, lawn, turf",,,,,,,,,,,,,,,
,잔디밭,"grass, lawn, plot of land where there is a lot of grass",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,사장,"(more common) president of a company, CEO, boss; die out",,,,,,,,,,,,,,,
,대표,"representative, delegate; representative, delegate",,,,,,,,,,,,,,,
,대표적,"being representative, typical",,,,,,,,,,,,,,,
,반영하다,to reflect (be representative of a phenomenon/circumstance); reflect (light),,,,,,,,,,,,,,,
,전형적,"typical, classic",,,,,,,,,,,,,,,
,회장,"president, chairman (of many types of groups); hall, venue",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,과장님,"head of department, section chief, manager",,,,,,,,,,,,,,,
,실장,head of the office; dptmt. head; section chief,,,,,,,,,,,,,,,
,사장,"(more common) president of a company, CEO, boss; die out",,,,,,,,,,,,,,,
,부장,head of department,,,,,,,,,,,,,,,
,감독,"supervision; supervisor, director, manager",,,,,,,,,,,,,,,
,원장,"director, president (of an institution ending in 원)",,,,,,,,,,,,,,,
,교장,"principal, headmaster (at a school)",,,,,,,,,,,,,,,
,관리자,"manager, administrator",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,책임자,"person in charge, manager (who takes responsibility when something happens)",,,,,,,,,,,,,,,
,책임,"responsibility, duty, obligation; blame, responsible (for)",,,,,,,,,,,,,,,
,책임지다,"to take responsibility, responsible for",,,,,,,,,,,,,,,
,담당자,person in charge (of something),,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,상사,"one's boss, superior (workplace); trading firm; seargeant",,,,,,,,,,,,,,,
,선배,senior (often at the same education or workplace),,,,,,,,,,,,,,,
,윗사람,"one's senior, one's superior",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,대장,"admiral; leader, commander, ring leader, bully; large intestine, colon; register, ledger, account book",,,,,,,,,,,,,,,
,장군,"general, admiral",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,설레다,"to flutter, vibrate, fidget; be excited",,,,,,,,,,,,,,,
,신나다,신나요,신났어요,신날 거예요,"to be excited, become happy; be exciting",,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,흥분하다,"to be excited, worked up (usually anger or arousal)",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,신입사원,newly hired employee,,,,,,,,,,,,,,,
,직원,"employee, staff member",,,,,,,,,,,,,,,
,점원,"salesperson, clerk, shop assistant",,,,,,,,,,,,,,,
,노동자,"worker, laborer",,,,,,,,,,,,,,,
,근로자,workers,,,,,,,,,,,,,,,
,동료,"colleague, co-worker, peer",,,,,,,,,,,,,,,
,회사원,company employee (office),,,,,,,,,,,,,,,
,직장인,(office) worker,,,,,,,,,,,,,,,
,종업원,"waiter, waitress, employee, staff, worker",,,,,,,,,,,,,,,
,공무원,"public servant, government employee, public officer",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
